column,value
worst compactness,0.1346
worst compactness,0.2979
worst compactness,0.207
worst compactness,0.3725
worst compactness,0.1477
worst compactness,0.1804
worst compactness,0.09976
worst compactness,0.2327
worst compactness,0.06477
worst compactness,0.1646
worst compactness,0.1388
worst compactness,0.2506
worst compactness,0.3089
worst compactness,0.3597
worst compactness,0.2176
worst compactness,0.3966
worst compactness,0.3625
worst compactness,0.3441
worst compactness,0.3663
worst compactness,0.4967
worst compactness,0.2793
worst compactness,0.3856
worst compactness,0.2101
worst compactness,0.1574
worst compactness,0.2536
worst compactness,0.3309
worst compactness,0.2961
worst compactness,0.1979
worst compactness,0.2097
worst compactness,0.07723
worst compactness,0.2243
worst compactness,0.2235
worst compactness,0.3124
worst compactness,0.2074
worst compactness,0.1364
worst compactness,0.1632
worst compactness,0.1854
worst compactness,0.2964
worst compactness,0.1564
worst compactness,0.2534
worst compactness,0.2733
worst compactness,0.3251
worst compactness,0.0834
worst compactness,0.3064
worst compactness,0.2118
worst compactness,0.1376
worst compactness,0.1381
worst compactness,0.08842
worst compactness,0.2246
worst compactness,0.09546
worst compactness,0.1633
worst compactness,0.1782
worst compactness,0.1064
worst compactness,0.08298
worst compactness,0.162
worst compactness,0.171
worst compactness,0.07158
worst compactness,0.3171
worst compactness,0.2264
worst compactness,0.05494
worst compactness,0.7917
worst compactness,0.4186
worst compactness,0.2113
worst compactness,0.1922
worst compactness,0.8681
worst concavity,0.7119
worst concavity,0.2416
worst concavity,0.4504
worst concavity,0.6869
worst concavity,0.4
worst concavity,0.5355
worst concavity,0.3784
worst concavity,0.2678
worst concavity,0.2123
worst concavity,1.105
worst concavity,0.1459
worst concavity,0.3965
worst concavity,0.3639
worst concavity,0.2914
worst concavity,0.4784
worst concavity,0.5372
worst concavity,0.239
worst concavity,0.189
worst concavity,0.08867
worst concavity,0.3155
worst concavity,0.4695
worst concavity,0.3853
worst concavity,0.5539
worst concavity,0.6335
worst concavity,0.2489
worst concavity,0.6133
worst concavity,0.6956
worst concavity,0.5588
worst concavity,0.6091
worst concavity,0.5274
worst concavity,0.5409
worst concavity,0.5186
worst concavity,0.04833
worst concavity,0.02398
worst concavity,0.503
worst concavity,0.2085
worst concavity,0.4023
worst concavity,0.7242
worst concavity,0.3664
worst concavity,0.3728
worst concavity,0.7345
worst concavity,0.0688
worst concavity,0.5006
worst concavity,0.305
worst concavity,0.2282
worst concavity,0.05523
worst concavity,0.105
worst concavity,0.09203
worst concavity,0.2623
worst concavity,0.2712
worst concavity,0.09076
worst concavity,0.3879
worst concavity,0.3587
worst concavity,0.001845
worst concavity,0.1168
worst concavity,0.02168
worst concavity,0.09001
worst concavity,0.6922
worst concavity,0.1397
worst concavity,0.4024
worst concavity,0.09412
worst concavity,0.1444
worst concavity,1.252
worst concavity,0.1039
worst concavity,0.2687
worst concavity,0.1434
worst concavity,0.6566
worst concavity,0.2779
worst concavity,0.1703
worst concavity,0.2829
worst concavity,0.08539
worst concavity,0.3786
worst concavity,0.7681
worst concavity,0.1755
worst concavity,0.4858
worst concavity,0.6476
worst concavity,0.2432
worst concavity,0.2267
worst concavity,0.3157
worst concavity,0.3349
worst concavity,0.5755
worst concavity,0.2604
worst concavity,0.09189
worst concavity,0.2846
worst concavity,0.135
worst concavity,0.1381
worst concavity,0.5203
worst concavity,0.4098
worst concavity,0.0498
worst concavity,0.02049
worst concavity,0.1922
worst concavity,0.3194
worst concavity,0.3169
worst concavity,0.0
worst concavity,0.1145
worst concavity,0.2644
worst concavity,0.07987
worst concavity,0.6376
worst concavity,0.2873
worst concavity,0.1937
worst concavity,0.9608
worst concavity,0.13
worst concavity,0.2216
worst concavity,0.6783
worst concavity,0.1295
worst concavity,0.2456
worst concavity,0.1503
worst concavity,0.1544
worst concavity,0.4704
worst concavity,0.7356
worst concavity,0.2102
worst concavity,0.3272
worst concavity,0.5803
worst concavity,0.256
worst concavity,0.3308
worst concavity,0.08115
worst concavity,0.3796
worst concavity,0.3207
worst concavity,0.196
worst concavity,0.5673
worst concavity,0.09915
worst concavity,0.3791
worst concavity,0.1709
worst concavity,0.2177
worst concavity,0.1046
worst concavity,0.1399
worst concavity,0.3355
worst concavity,0.08669
worst concavity,0.2802
worst concavity,0.07708
worst concavity,0.09755
worst concavity,0.0942
worst concavity,0.25
worst concavity,0.3103
worst concavity,0.1564
worst concavity,0.08112
worst concavity,0.5381
worst concavity,0.8216
worst concavity,0.07116
worst concavity,0.3009
worst concavity,0.1943
worst concavity,0.3583
worst concavity,0.1882
worst concavity,0.08636
worst concavity,0.01854
worst concavity,0.1956
worst concavity,0.2264
worst concavity,0.681
worst concavity,0.1688
worst concavity,0.3948
worst concavity,0.0775
worst concavity,0.1047
worst concavity,0.2318
worst concavity,0.489
worst concavity,0.06648
worst concavity,0.03938
worst concavity,0.3486
worst concavity,0.5862
worst concavity,0.007977
worst concavity,0.678
worst concavity,0.2902
worst concavity,0.1648
worst concavity,0.363
worst concavity,0.00692
worst concavity,0.3538
worst concavity,0.1521
worst concavity,0.08803
worst concavity,0.8488
worst concavity,0.05186
worst concavity,0.4425
worst concavity,0.4589
worst concavity,0.1764
worst concavity,0.3809
worst concavity,0.2535
worst concavity,0.3865
worst concavity,0.4967
worst concavity,0.1377
worst concavity,0.3508
worst concavity,0.7892
worst concavity,0.4646
worst concavity,0.2671
worst concavity,0.06213
worst concavity,0.1932
worst concavity,0.3162
worst concavity,0.2962
worst concavity,0.3861
worst concavity,0.1471
worst concavity,0.3201
worst concavity,0.2803
worst concavity,0.3744
worst concavity,0.4636
worst concavity,0.2806
worst concavity,0.1925
worst concavity,0.3995
worst concavity,0.1759
worst concavity,0.2577
worst concavity,0.06572
worst concavity,0.3976
worst concavity,0.1786
worst concavity,0.1632
worst concavity,0.6282
worst concavity,0.5018
worst concavity,0.1089
worst concavity,0.02318
worst concavity,0.4146
worst concavity,0.07161
worst concavity,0.06231
worst concavity,0.582
worst concavity,0.3158
worst concavity,0.3064
worst concavity,0.3241
worst concavity,0.1533
worst concavity,0.06243
worst concavity,0.7436
worst concavity,0.1359
worst concavity,0.3458
worst concavity,0.1181
worst concavity,0.7727
worst concavity,0.1125
worst concavity,0.1804
worst concavity,0.6991
worst concavity,0.08105
worst concavity,0.8489
worst concavity,0.3378
worst concavity,0.4317
worst concavity,0.3209
worst concavity,0.4251
worst concavity,0.4429
worst concavity,0.6181
worst concavity,0.5703
worst concavity,0.3788
worst concavity,0.1211
worst concavity,0.2298
worst concavity,0.226
worst concavity,0.3889
worst concavity,0.3442
worst concavity,0.1916
worst concavity,0.1453
worst concavity,0.1992
worst concavity,0.2534
worst concavity,0.03866
worst concavity,0.1275
worst concavity,0.5807
worst concavity,0.04043
worst concavity,0.208
worst concavity,0.07153
worst concavity,0.004955
worst concavity,0.5754
worst concavity,0.06735
worst concavity,0.4316
worst concavity,0.5026
worst concavity,0.3344
worst concavity,0.005579
worst concavity,0.1186
worst concavity,0.1546
worst concavity,0.07529
worst concavity,0.222
worst concavity,0.2241
worst concavity,0.03732
worst concavity,0.02884
worst concavity,0.0612
worst concavity,0.1565
worst concavity,0.6121
worst concavity,0.1904
worst concavity,0.4932
worst concavity,0.08423
worst concavity,0.1226
worst concavity,0.0112
worst concavity,0.01472
worst concavity,0.01379
worst concavity,0.01824
worst concavity,0.07915
worst concavity,0.04746
worst concavity,0.1769
worst concavity,0.08324
worst concavity,0.01938
worst concavity,0.04116
worst concavity,0.4609
worst concavity,0.02237
worst concavity,0.1898
worst concavity,0.2606
worst concavity,0.1791
worst concavity,0.5344
worst concavity,0.102
worst concavity,0.05307
worst concavity,0.007732
worst concavity,0.3597
worst concavity,0.3439
worst concavity,0.01335
worst concavity,0.005518
worst concavity,0.03619
worst concavity,0.392
worst concavity,0.145
worst concavity,0.4634
worst concavity,0.1055
worst concavity,0.4819
worst concavity,0.3755
worst concavity,0.4341
worst concavity,0.4734
worst concavity,0.1087
worst concavity,0.07162
worst concavity,0.04506
worst concavity,0.2151
worst concavity,0.09823
worst concavity,0.03122
worst concavity,0.03046
worst concavity,0.6872
worst concavity,0.6451
worst concavity,0.4029
worst concavity,0.1201
worst concavity,0.2388
worst concavity,0.2573
worst concavity,0.05285
worst concavity,0.09441
worst concavity,0.1144
worst concavity,0.003581
worst concavity,0.1212
worst concavity,0.1255
worst concavity,0.1663
worst concavity,0.2702
worst concavity,0.3703
worst concavity,0.2413
worst concavity,0.2861
worst concavity,0.4159
worst concavity,0.1346
worst concavity,0.2114
worst concavity,0.07934
worst concavity,0.2569
worst concavity,0.8402
worst concavity,0.1553
worst concavity,0.2912
worst concavity,0.3206
worst concavity,0.2866
worst concavity,0.3076
worst concavity,0.1091
worst concavity,0.3829
worst concavity,0.08615
worst concavity,0.1603
worst concavity,0.0846
worst concavity,0.3438
worst concavity,0.2079
worst concavity,0.1449
worst concavity,0.1514
worst concavity,0.1604
worst concavity,0.181
worst concavity,0.04921
worst concavity,0.1412
worst concavity,0.231
worst concavity,0.1838
worst concavity,0.3301
worst concavity,0.1067
worst concavity,0.1868
worst concavity,0.3114
worst concavity,0.1547
worst concavity,0.1164
worst concavity,0.06141
worst concavity,0.4211
worst concavity,0.09385
worst concavity,0.03582
worst concavity,0.366
worst concavity,0.02085
worst concavity,0.01235
worst concavity,0.1927
worst concavity,0.0458
worst concavity,0.03469
worst concavity,0.9019
worst concavity,0.5308
worst concavity,0.3912
worst concavity,0.122
worst concavity,0.4069
worst concavity,0.07127
worst concavity,0.1117
worst concavity,0.04753
worst concavity,0.0626
worst concavity,0.4779
worst concavity,0.5036
worst concavity,0.03517
worst concavity,0.03986
worst concavity,0.429
worst concavity,0.1609
worst concavity,0.6399
worst concavity,0.206
worst concavity,0.4399
worst concavity,0.3218
worst concavity,0.3977
worst concavity,0.1811
worst concavity,0.1373
worst concavity,0.1887
worst concavity,0.07003
worst concavity,0.2923
worst concavity,0.139
worst concavity,0.04462
worst concavity,0.0719
worst concavity,0.2639
worst concavity,0.6833
worst concavity,0.1472
worst concavity,0.186
worst concavity,0.1876
worst concavity,0.6556
worst concavity,0.5165
worst concavity,0.3186
worst concavity,0.1277
worst concavity,0.05524
worst concavity,0.3365
worst concavity,0.3476
worst concavity,0.2512
worst concavity,0.1384
worst concavity,0.2596
worst concavity,0.5897
worst concavity,0.162
worst concavity,0.1673
worst concavity,0.1848
worst concavity,0.1742
worst concavity,0.4004
worst concavity,0.4896
worst concavity,0.2437
worst concavity,0.5936
worst concavity,0.2477
worst concavity,0.123
worst concavity,0.1048
worst concavity,0.2544
worst concavity,0.01674
worst concavity,0.07698
worst concavity,0.17
worst concavity,0.3582
worst concavity,0.2028
worst concavity,0.3533
worst concavity,0.1856
worst concavity,0.3381
worst concavity,0.1889
worst concavity,0.3794
worst concavity,0.2099
worst concavity,0.2913
worst concavity,0.3535
worst concavity,0.1256
worst concavity,0.1947
worst concavity,0.5911
worst concavity,0.1101
worst concavity,0.5106
worst concavity,0.2492
worst concavity,0.1624
worst concavity,0.3759
worst concavity,0.4185
worst concavity,0.1246
worst concavity,0.1423
worst concavity,0.09996
worst concavity,0.4658
worst concavity,0.02533
worst concavity,0.1935
worst concavity,0.08434
worst concavity,0.1754
worst concavity,0.2654
worst concavity,0.1559
worst concavity,0.1622
worst concavity,0.1366
worst concavity,0.2758
worst concavity,0.1206
worst concavity,0.3092
worst concavity,0.4433
worst concavity,0.4234
worst concavity,0.1395
worst concavity,0.3393
worst concavity,0.1797
worst concavity,0.404
worst concavity,0.1611
worst concavity,0.1062
worst concavity,0.1049
worst concavity,0.04384
worst concavity,0.1783
worst concavity,0.0935
worst concavity,0.06194
worst concavity,0.08653
worst concavity,0.07993
worst concavity,0.2
worst concavity,0.01005
worst concavity,0.3662
worst concavity,0.1326
worst concavity,1.17
worst concavity,0.6599
worst concavity,0.4107
worst concavity,0.3215
worst concavity,0.3403
worst concavity,0.9387
worst concave points,0.2654
worst concave points,0.186
worst concave points,0.243
worst concave points,0.2575
worst concave points,0.1625
worst concave points,0.1741
worst concave points,0.1932
worst concave points,0.1556
worst concave points,0.206
worst concave points,0.221
worst concave points,0.09975
worst concave points,0.181
worst concave points,0.1767
worst concave points,0.1119
worst concave points,0.2208
worst concave points,0.1015
worst concave points,0.1609
worst concave points,0.2073
worst concave points,0.2388
worst concave points,0.1288
worst concave points,0.07283
worst concave points,0.06227
worst concave points,0.2393
worst concave points,0.2009
worst concave points,0.2095
worst concave points,0.255
worst concave points,0.2701
worst concave points,0.149
worst concave points,0.2024
worst concave points,0.1456
worst concave points,0.1848
worst concave points,0.1546
worst concave points,0.1847
worst concave points,0.1785
worst concave points,0.1864
worst concave points,0.1813
worst concave points,0.05013
worst concave points,0.02899
worst concave points,0.2258
worst concave points,0.1112
worst concave points,0.1424
worst concave points,0.2493
worst concave points,0.1492
worst concave points,0.1607
worst concave points,0.2378
worst concave points,0.2088
worst concave points,0.06548
worst concave points,0.1282
worst concave points,0.03715
worst concave points,0.08586
worst concave points,0.06296
worst concave points,0.1325
worst concave points,0.2091
worst concave points,0.1834
worst concave points,0.01111
worst concave points,0.04419
worst concave points,0.02579
worst concave points,0.02778
worst concave points,0.1716
worst concave points,0.1614
worst concave points,0.06517
worst concave points,0.06961
worst concave points,0.175
worst concave points,0.05882
worst concave points,0.1789
worst concave points,0.04786
worst concave points,0.1899
worst concave points,0.1383
worst concave points,0.0866
worst concave points,0.152
worst concave points,0.07407
worst concave points,0.2102
worst concave points,0.2508
worst concave points,0.07926
worst concave points,0.06127
worst concave points,0.2867
worst concave points,0.1841
worst concave points,0.07632
worst concave points,0.1642
worst concave points,0.1225
worst concave points,0.1956
worst concave points,0.1205
worst concave points,0.1397
worst concave points,0.06946
worst concave points,0.1476
worst concave points,0.1001
worst concave points,0.07911
worst concave points,0.2115
worst concave points,0.1573
worst concave points,0.02381
worst concave points,0.08449
worst concave points,0.1565
worst concave points,0.1184
worst concave points,0.0
worst concave points,0.07431
worst concave points,0.09749
worst concave points,0.03203
worst concave points,0.1986
worst concave points,0.1218
worst concave points,0.08442
worst concave points,0.291
worst concave points,0.08278
worst concave points,0.05334
worst concave points,0.1105
worst concave points,0.1505
worst concave points,0.06136
worst concave points,0.105
worst concave points,0.07247
worst concave points,0.03846
worst concave points,0.2027
worst concave points,0.2034
worst concave points,0.1185
worst concave points,0.1674
worst concave points,0.2248
worst concave points,0.1221
worst concave points,0.08978
worst concave points,0.1329
worst concave points,0.1423
worst concave points,0.1732
worst concave points,0.08187
worst concave points,0.1312
worst concave points,0.1374
worst concave points,0.09331
worst concave points,0.06968
worst concave points,0.08476
worst concave points,0.1667
worst concave points,0.08611
worst concave points,0.1216
worst concave points,0.06402
worst concave points,0.1012
worst concave points,0.03413
worst concave points,0.06042
worst concave points,0.1865
worst concave points,0.08405
worst concave points,0.1599
worst concave points,0.06019
worst concave points,0.07879
worst concave points,0.1571
worst concave points,0.05506
worst concave points,0.09722
worst concave points,0.08211
worst concave points,0.1515
worst concave points,0.08436
worst concave points,0.07025
worst concave points,0.03953
worst concave points,0.07909
worst concave points,0.1777
worst concave points,0.2346
worst concave points,0.05754
worst concave points,0.04603
worst concave points,0.1474
worst concave points,0.1721
worst concave points,0.08485
worst concave points,0.09391
worst concave points,0.116
worst concave points,0.1827
worst concave points,0.04306
worst concave points,0.0991
worst concave points,0.0399
worst concave points,0.2688
worst concave points,0.2903
worst concave points,0.1541
worst concave points,0.1226
worst concave points,0.04815
worst concave points,0.04773
worst concave points,0.1459
worst concave points,0.08235
worst concave points,0.1673
worst concave points,0.09181
worst concave points,0.1708
worst concave points,0.1838
worst concave points,0.108
worst concave points,0.1939
worst concave points,0.2733
worst concave points,0.2013
worst concave points,0.1252
worst concave points,0.05588
worst concave points,0.1035
worst concave points,0.1595
worst concave points,0.1099
worst concave points,0.1772
worst concave points,0.1654
worst concave points,0.1138
worst concave points,0.03571
worst concave points,0.182
worst concave points,0.08056
worst concave points,0.0909
worst concave points,0.05575
worst concave points,0.1479
worst concave points,0.09678
worst concave points,0.1087
worst concave points,0.04464
worst concave points,0.1379
worst concave points,0.118
worst concave points,0.1977
worst concave points,0.2543
worst concave points,0.02083
worst concave points,0.03002
worst concave points,0.1563
worst concave points,0.2593
worst concave points,0.1445
worst concave points,0.08219
worst concave points,0.2066
worst concave points,0.09222
worst concave points,0.04052
worst concave points,0.06106
worst concave points,0.06736
worst concave points,0.1561
worst concave points,0.09608
worst concave points,0.2105
worst concave points,0.06544
worst concave points,0.2507
worst concave points,0.1857
worst concave points,0.1999
worst concave points,0.1941
worst concave points,0.2229
worst concave points,0.2462
worst concave points,0.2014
worst concave points,0.1697
worst concave points,0.1528
worst concave points,0.08568
worst concave points,0.1984
worst concave points,0.1659
worst concave points,0.06189
worst concave points,0.086
worst concave points,0.03333
worst concave points,0.05159
worst concave points,0.1136
worst concave points,0.08946
worst concave points,0.05185
worst concave points,0.09993
worst concave points,0.1872
worst concave points,0.0829
worst concave points,0.2252
worst concave points,0.1017
worst concave points,0.008772
worst concave points,0.1155
worst concave points,0.05366
worst concave points,0.09314
worst concave points,0.06203
worst concave points,0.1021
worst concave points,0.1489
worst concave points,0.1056
worst concave points,0.0914
worst concave points,0.06343
worst concave points,0.05802
worst concave points,0.03194
worst concave points,0.0716
worst concave points,0.198
worst concave points,0.07625
worst concave points,0.1923
worst concave points,0.06528
worst concave points,0.05509
worst concave points,0.025
worst concave points,0.01389
worst concave points,0.03532
worst concave points,0.05741
worst concave points,0.05813
worst concave points,0.08411
worst concave points,0.04715
worst concave points,0.02784
worst concave points,0.01852
worst concave points,0.1776
worst concave points,0.1145
worst concave points,0.02832
worst concave points,0.09744
worst concave points,0.2685
worst concave points,0.05556
worst concave points,0.05602
worst concave points,0.0589
worst concave points,0.1583
worst concave points,0.1047
worst concave points,0.1981
worst concave points,0.09858
worst concave points,0.02022
worst concave points,0.01667
worst concave points,0.03983
worst concave points,0.0585
worst concave points,0.2048
worst concave points,0.2089
worst concave points,0.1414
worst concave points,0.0812
worst concave points,0.1075
worst concave points,0.2255
worst concave points,0.07864
worst concave points,0.04074
worst concave points,0.05093
worst concave points,0.1251
worst concave points,0.04766
worst concave points,0.04262
worst concave points,0.2135
worst concave points,0.2756
worst concave points,0.1526
worst concave points,0.1258
worst concave points,0.04762
worst concave points,0.05052
worst concave points,0.01635
worst concave points,0.05614
worst concave points,0.08312
worst concave points,0.09123
worst concave points,0.06987
worst concave points,0.2152
worst concave points,0.08829
worst concave points,0.2432
worst concave points,0.08178
worst concave points,0.1966
worst concave points,0.2112
worst concave points,0.1465
worst concave points,0.05781
worst concave points,0.1054
worst concave points,0.2524
worst concave points,0.1318
worst concave points,0.06754
worst concave points,0.09804
worst concave points,0.09173
worst concave points,0.1359
worst concave points,0.04537
worst concave points,0.1825
worst concave points,0.2422
worst concave points,0.1453
worst concave points,0.08296
worst concave points,0.05356
worst concave points,0.1964
worst concave points,0.06876
worst concave points,0.06608
worst concave points,0.08388
worst concave points,0.07887
worst concave points,0.05601
worst concave points,0.1974
worst concave points,0.02564
worst concave points,0.1308
worst concave points,0.06575
worst concave points,0.08263
worst concave points,0.2134
worst concave points,0.1108
worst concave points,0.1407
worst concave points,0.0931
worst concave points,0.07485
worst concave points,0.04044
worst concave points,0.03612
worst concave points,0.2475
worst concave points,0.0737
worst concave points,0.2173
worst concave points,0.07971
worst concave points,0.06384
worst concave points,0.07453
worst concave points,0.08216
worst concave points,0.1555
worst concave points,0.1739
worst concave points,0.03312
worst concave points,0.02222
worst concave points,0.1535
worst concave points,0.197
worst concave points,0.08308
worst concave points,0.09594
worst concave points,0.228
worst concave points,0.1466
worst concave points,0.07116
worst concave points,0.1069
worst concave points,0.09851
worst concave points,0.07763
worst concave points,0.06835
worst concave points,0.06005
worst concave points,0.05921
worst concave points,0.2625
worst concave points,0.08288
worst concave points,0.1045
worst concave points,0.1357
worst concave points,0.1181
worst concave points,0.1996
worst concave points,0.0656
worst concave points,0.05547
worst concave points,0.07966
worst concave points,0.09783
worst concave points,0.1339
worst concave points,0.06222
worst concave points,0.1775
worst concave points,0.0569
worst concave points,0.0815
worst concave points,0.1335
worst concave points,0.09077
worst concave points,0.1452
worst concave points,0.07828
worst concave points,0.08737
worst concave points,0.06335
worst concave points,0.08341
worst concave points,0.0268
worst concave points,0.04195
worst concave points,0.1053
worst concave points,0.1663
worst concave points,0.2113
worst concave points,0.1018
worst concave points,0.1521
worst concave points,0.2264
worst concave points,0.1025
worst concave points,0.08088
worst concave points,0.09514
worst concave points,0.2163
worst concave points,0.07955
worst concave points,0.2051
worst concave points,0.09186
worst concave points,0.112
worst concave points,0.08542
worst concave points,0.151
worst concave points,0.1613
worst concave points,0.1096
worst concave points,0.08045
worst concave points,0.07262
worst concave points,0.1284
worst concave points,0.08512
worst concave points,0.1427
worst concave points,0.107
worst concave points,0.07393
worst concave points,0.101
worst concave points,0.08704
worst concave points,0.2148
worst concave points,0.1362
worst concave points,0.05
worst concave points,0.06918
worst concave points,0.1095
worst concave points,0.07958
worst concave points,0.06845
worst concave points,0.07174
worst concave points,0.03264
worst concave points,0.06413
worst concave points,0.06493
worst concave points,0.02232
worst concave points,0.09653
worst concave points,0.1048
worst concave points,0.2542
worst concave points,0.2216
worst concave points,0.1628
worst concave points,0.1418
worst concave points,0.265
worst symmetry,0.4601
worst symmetry,0.275
worst symmetry,0.3613
worst symmetry,0.6638
worst symmetry,0.2364
worst symmetry,0.3985
worst symmetry,0.28205
worst symmetry,0.3196
worst symmetry,0.4378
worst symmetry,0.4366
worst symmetry,0.3792
worst symmetry,0.3176
worst symmetry,0.2809
worst symmetry,0.3596
worst symmetry,0.4218
worst symmetry,0.3029
worst symmetry,0.3706
worst symmetry,0.2768
worst symmetry,0.2977
worst symmetry,0.245
worst symmetry,0.4667
worst symmetry,0.2822
worst symmetry,0.4066
worst symmetry,0.4264
worst symmetry,0.2341
worst symmetry,0.4027
worst symmetry,0.2756
worst symmetry,0.3444
worst symmetry,0.4761
worst symmetry,0.353
worst symmetry,0.3672
worst symmetry,0.4863
worst symmetry,0.3591
worst symmetry,0.1987
worst symmetry,0.2807
worst symmetry,0.2994
worst symmetry,0.2964
worst symmetry,0.467
worst symmetry,0.3739
worst symmetry,0.3799
worst symmetry,0.3105
worst symmetry,0.39
worst symmetry,0.2747
worst symmetry,0.2433
worst symmetry,0.2346
worst symmetry,0.2785
worst symmetry,0.3021
worst symmetry,0.2675
worst symmetry,0.3306
worst symmetry,0.3698
worst symmetry,0.2972
worst symmetry,0.3282
worst symmetry,0.3321
worst symmetry,0.2878
worst symmetry,0.2383
worst symmetry,0.2254
worst symmetry,0.2618
worst symmetry,0.265
worst symmetry,0.271
worst symmetry,0.3751
worst symmetry,0.544
worst symmetry,0.2779
worst symmetry,0.2762
worst symmetry,0.2355
worst symmetry,0.2311
worst symmetry,0.3379
worst symmetry,0.3695
worst symmetry,0.302
worst symmetry,0.3956
worst symmetry,0.2027
worst symmetry,0.2834
worst symmetry,0.3689
worst symmetry,0.1934
worst symmetry,0.2772
worst symmetry,0.2651
worst symmetry,0.2622
worst symmetry,0.2826
worst symmetry,0.2806
worst symmetry,0.2983
worst symmetry,0.2829
worst symmetry,0.2533
worst symmetry,0.2226
worst symmetry,0.2398
worst symmetry,0.2926
worst symmetry,0.2438
worst symmetry,0.1652
worst symmetry,0.3585
worst symmetry,0.3274
worst symmetry,0.4882
worst symmetry,0.3016
worst symmetry,0.3222
worst symmetry,0.2889
worst symmetry,0.2048
worst symmetry,0.347
worst symmetry,0.2841
worst symmetry,0.3469
worst symmetry,0.2837
worst symmetry,0.2723
worst symmetry,0.3109
worst symmetry,0.3414
worst symmetry,0.2792
worst symmetry,0.3549
worst symmetry,0.23
worst symmetry,0.5774
worst symmetry,0.2852
worst symmetry,0.2691
worst symmetry,0.235
worst symmetry,0.3108
worst symmetry,0.3849
worst symmetry,0.3113
worst symmetry,0.2463
worst symmetry,0.2527
worst symmetry,0.2738
worst symmetry,0.3168
worst symmetry,0.2443
worst symmetry,0.3589
worst symmetry,0.2646
worst symmetry,0.209
worst symmetry,0.281
worst symmetry,0.216
worst symmetry,0.2404
worst symmetry,0.2827
worst symmetry,0.2884
worst symmetry,0.3216
worst symmetry,0.2592
worst symmetry,0.2614
worst symmetry,0.3054
worst symmetry,0.1783
worst symmetry,0.2856
worst symmetry,0.4098
worst symmetry,0.1811
worst symmetry,0.3175
worst symmetry,0.2933
worst symmetry,0.3206
worst symmetry,0.2572
worst symmetry,0.32
worst symmetry,0.5166
worst symmetry,0.2179
worst symmetry,0.1909
worst symmetry,0.3215
worst symmetry,0.3024
worst symmetry,0.4753
worst symmetry,0.2668
worst symmetry,0.3198
worst symmetry,0.4432
worst symmetry,0.3014
worst symmetry,0.3415
worst symmetry,0.2989
worst symmetry,0.3275
worst symmetry,0.232
worst symmetry,0.2909
worst symmetry,0.2535
worst symmetry,0.1648
worst symmetry,0.1603
worst symmetry,0.4724
worst symmetry,0.363
worst symmetry,0.3397
worst symmetry,0.2868
worst symmetry,0.307
worst symmetry,0.238
worst symmetry,0.3065
worst symmetry,0.3993
worst symmetry,0.2506
worst symmetry,0.3062
worst symmetry,0.2615
worst symmetry,0.2954
worst symmetry,0.2911
worst symmetry,0.2437
worst symmetry,0.2757
worst symmetry,0.3103
worst symmetry,0.189
worst symmetry,0.2853
worst symmetry,0.253
worst symmetry,0.3308
worst symmetry,0.292
worst symmetry,0.2883
worst symmetry,0.2639
worst symmetry,0.2664
worst symmetry,0.274
worst symmetry,0.2749
worst symmetry,0.3138
worst symmetry,0.3068
worst symmetry,0.2818
worst symmetry,0.3258
worst symmetry,0.3277
worst symmetry,0.3512
worst symmetry,0.3151
worst symmetry,0.2452
worst symmetry,0.3067
worst symmetry,0.2683
worst symmetry,0.294
worst symmetry,0.2446
worst symmetry,0.2504
worst symmetry,0.222
worst symmetry,0.2758
worst symmetry,0.2567
worst symmetry,0.2955
worst symmetry,0.359
worst symmetry,0.2465
worst symmetry,0.2309
worst symmetry,0.3267
worst symmetry,0.2272
worst symmetry,0.2962
worst symmetry,0.338
worst symmetry,0.2369
worst symmetry,0.2143
worst symmetry,0.1978
worst symmetry,0.2227
worst symmetry,0.2685
worst symmetry,0.3294
worst symmetry,0.2213
worst symmetry,0.2208
worst symmetry,0.3244
worst symmetry,0.2991
worst symmetry,0.2107
worst symmetry,0.3487
worst symmetry,0.2564
worst symmetry,0.339
worst symmetry,0.3142
worst symmetry,0.1917
worst symmetry,0.2293
worst symmetry,0.2812
worst symmetry,0.3135
worst symmetry,0.1901
worst symmetry,0.2608
worst symmetry,0.3055
worst symmetry,0.2382
worst symmetry,0.5558
worst symmetry,0.2688
worst symmetry,0.21
worst symmetry,0.3019
worst symmetry,0.3292
worst symmetry,0.2554
worst symmetry,0.2623
worst symmetry,0.2432
worst symmetry,0.2894
worst symmetry,0.2593
worst symmetry,0.3053
worst symmetry,0.2982
worst symmetry,0.3301
worst symmetry,0.4045
worst symmetry,0.2765
worst symmetry,0.3124
worst symmetry,0.4245
worst symmetry,0.369
worst symmetry,0.2576
worst symmetry,0.2121
worst symmetry,0.2362
worst symmetry,0.2434
worst symmetry,0.2454
worst symmetry,0.2233
worst symmetry,0.2744
worst symmetry,0.2394
worst symmetry,0.2609
worst symmetry,0.2741
worst symmetry,0.4824
worst symmetry,0.2487
worst symmetry,0.273
worst symmetry,0.3323
worst symmetry,0.3153
worst symmetry,0.2597
worst symmetry,0.2694
worst symmetry,0.4154
worst symmetry,0.2191
worst symmetry,0.2819
worst symmetry,0.2736
worst symmetry,0.2477
worst symmetry,0.2542
worst symmetry,0.2157
worst symmetry,0.2937
worst symmetry,0.3187
worst symmetry,0.3049
worst symmetry,0.2523
worst symmetry,0.2666
